Предприятие;
Объект;
Вид оборудования;
Дисп. наименование;
Тип;
Зав. номер;
Сер. номер;
Год выпуска;
Год ввода в эксплуатацию;
Дата отбора пробы;
Марка пробы;
Температура пробы;
DATE ;TIME ;TS_TEMP ;PROB_TEMP ;PROB_OTN_VL ;PROBE_VlAGOSOD ;SP ;STATUS ; 
20251208;12:50:40;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:45;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:55;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:25;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:35;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:40;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:45;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:51:55;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:25;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:52:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:53:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:47;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:52;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:54:57;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:37;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:47;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:52;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:55:57;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:37;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:48;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:53;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:56:58;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:03;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:08;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:13;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:18;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:23;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:28;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:33;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:38;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:43;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:48;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:53;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:57:58;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:03;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:08;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:13;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:18;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:23;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:28;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:33;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:38;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:43;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:48;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:58:59;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:04;-0,5;0,0;0,0;0,0;50,0;Подготовка;
